index,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
3699,13,37.891586,115.144497,26.226044983473955,5.448141579358997,18.10376500000001,0.0,494.8208375,1019.401485,1.42135685,159.80490272493026,16.834217532303914,南东南,1,0,晴,-10595554
3703,14,37.891586,115.144497,25.393508695564737,5.509089718845455,18.796204999999983,0.0,435.0846825,1018.2567,1.84072335,158.50798015441052,17.314633477968872,南东南,2,0,晴,-9395846
3707,15,37.891586,115.144497,24.86464952766016,5.512658155794441,19.143865000000005,0.0,308.901235,1017.6572375,2.079719925,157.26829625036953,17.531960180419542,南东南,2,0,晴,-7118683
3711,16,37.891586,115.144497,27.416823172980763,5.691582733442317,18.0927825,0.0,168.6856675,1017.4805375,1.975507475,161.99401440111305,16.51084342455675,南东南,2,0,晴,-3690734
3715,17,37.891586,115.144497,36.66494444199873,6.43798311617202,15.455355000000054,0.0,36.769263,1017.3603,0.8994275375,142.42503169209738,14.53748751953886,东南,1,0,晴,-922047
3719,18,37.891586,115.144497,49.150928694352494,7.261852366774888,12.792187500000011,0.0,1.0587435000000005,1017.3554,0.6305492375,92.1532058739698,12.02746490454431,东,1,0,晴,-4980
3723,19,37.891586,115.144497,57.174340431456,7.615456592700047,11.21998000000002,0.0,0.0,1017.6745,0.43307085,67.61340469548185,10.54439033648979,东东北,1,0,晴,0
3727,20,37.891586,115.144497,61.6746474717259,7.811585124899,10.463620000000049,0.0,0.0,1017.87695,0.1658655425,55.58391806465907,9.948046831739813,东北,0,0,晴,0
3731,21,37.891586,115.144497,65.28758950354872,7.9563813709435,9.887320000000043,0.0,0.0,1018.024375,0.1551699775,61.80965675796185,9.568229630693962,东东北,0,0,晴,0
3735,22,37.891586,115.144497,65.45588155183411,8.086897484844956,10.091700000000005,0.0,0.0,1018.05665,0.18523759,39.23867363179946,9.592535067150358,东北,0,0,晴,0
3739,23,37.891586,115.144497,65.99706409444394,8.222475747456222,10.217097500000024,0.0,0.0,1018.139,0.1791269225,61.6969033048953,9.757734053531504,东东北,0,0,晴,0
3743,0,37.891586,115.144497,66.75196283138749,8.42133570719617,10.404462500000022,0.0,0.0,1017.973045,0.2196819649999999,49.47313355931033,9.97153029617854,东北,0,0,晴,0
3747,1,37.891586,115.144497,68.02614813153325,8.572510249110548,10.38775000000004,0.0,0.0,1017.798665,0.1670390525,79.30808576493331,10.018054832110842,东,0,0,晴,0
3751,2,37.891586,115.144497,68.98935156799371,8.637678414747448,10.290680000000007,0.0,0.0,1017.5782375,0.11078882,230.625499380556,9.963782244131773,西南,0,0,晴,0
3755,3,37.891586,115.144497,69.47493543831597,8.825444983340807,10.507637499999989,0.0,0.0,1017.2249375,0.397691135,304.485471619646,10.046894521470026,西北,1,0,晴,0
3759,4,37.891586,115.144497,72.46880753028564,8.961819649803958,10.1058625,0.0,0.0,1016.787505,0.1618684369999999,311.5252411745885,9.797583876262198,西北,0,0,晴,0
3763,5,37.891586,115.144497,71.96675520047597,8.655854171726013,9.691550000000008,0.0,0.0,1016.6545725,0.1251379015,179.62665793953445,9.39397076403887,南,0,0,晴,0
3767,6,37.891586,115.144497,71.3528261246901,8.443603526777189,9.4497475,0.0,0.0,1016.6431375,0.5469189875,111.5858593089667,8.830042123226438,东东南,1,0,晴,0
3771,7,37.891586,115.144497,73.2501908454725,8.783023801025815,9.645534999999995,0.0,0.1934349449999999,1016.782575,0.3088083625,110.49013918157284,9.18664928164658,东东南,1,0,晴,0
3775,8,37.891586,115.144497,81.93276242235149,9.741592584687073,9.520092500000032,0.0,39.786949565,1017.353775,0.09030564625,131.91364514187342,9.24113234832812,东南,0,0,晴,-43091
3779,9,37.891586,115.144497,82.83195115625259,10.29768660483893,10.184875000000034,0.0,73.4777225,1017.668255,0.32144219625,141.7982625086308,10.045138002224784,东南,1,0,晴,-141265
3783,10,37.891586,115.144497,82.38326143862747,10.862210343272409,11.066845000000058,0.0,140.80666125,1017.85326,0.582599145,160.73903440643625,10.931625142117571,南东南,1,0,晴,-566466
3787,11,37.891586,115.144497,78.36270916664749,11.266030877800542,12.376292500000034,0.0,133.282768,1017.65505,0.8277080050000001,197.3675558468116,12.253748631730602,南西南,1,0,晴,-1898199
3791,12,37.891586,115.144497,76.85431596053715,11.483004306387016,12.963504999999998,0.0,114.1409635,1017.10467,0.808768185,188.9953972868592,12.937561229336676,南,1,0,晴,-1189273
3795,13,37.891586,115.144497,76.65138221228466,11.45531398159076,12.967015000000004,0.0,126.17071,1016.458415,0.703558745,241.50717013815537,13.00417456516367,西西南,1,0,晴,-923314
3799,14,37.891586,115.144497,71.2928550529616,11.206067571050742,13.74081250000006,0.0,145.92487999999997,1015.7161,0.876065365,182.32184520717897,13.670084952881744,南,1,0,晴,-3027897
3803,15,37.891586,115.144497,72.45876018845932,11.66728442830802,14.112160000000015,0.0,156.1699725,1015.06017,0.878006775,129.43656376923963,14.158146083222974,东南,1,0,晴,-2369318
3807,16,37.891586,115.144497,75.83553156505522,12.098869887454589,13.969940000000008,0.0,70.9333675,1014.914515,0.795896575,123.80946212802256,14.145521451036169,东南,1,0,晴,-1455604
3811,17,37.891586,115.144497,81.01874963144783,12.37563405512673,13.301604999999997,0.0,12.74182305,1015.076325,1.08183485,140.3483119966689,13.299946185657774,东南,1,0,晴,-462351
3815,18,37.891586,115.144497,88.03195737503236,12.74017808108522,12.476985000000012,0.0,0.7535118499999998,1015.3048,0.4652337,143.96164534995123,12.891368270322808,东南,1,0,晴,-1034
3819,19,37.891586,115.144497,90.8123614981355,12.569433457492812,11.800022500000011,0.0,0.0,1015.745425,0.396911175,11.797622724449552,12.177509060435971,北东北,1,0,晴,0
3823,20,37.891586,115.144497,92.05865731011642,12.75386814407102,11.814197500000034,0.0,0.0,1015.775375,0.161501565,10.907363106201302,12.382511208808175,北,0,0,晴,0
3827,21,37.891586,115.144497,95.15332576733869,12.881808515105096,11.465152500000045,0.0,0.0,1015.9796,0.203789455,0.8357097722708033,12.007178489123955,北,0,0,晴,0
3831,22,37.891586,115.144497,95.13983978661464,12.816725035882367,11.3908275,0.0,0.0,1016.2992125000002,0.3688228875,1.7071098731315146,11.807403719423178,北,1,0,晴,0
3835,23,37.891586,115.144497,96.05722001718324,12.899902214470272,11.3436375,0.0,0.0,1016.4952875,0.6772092,16.618360649138282,11.573078410009469,北东北,1,0,晴,0
3839,0,37.891586,115.144497,94.14445570766216,12.892857874653346,11.639182500000004,0.0,0.0,1016.86585,1.0850519375,12.925958780275607,11.622731365301654,北东北,1,0,晴,0
3843,1,37.891586,115.144497,92.98940964144472,12.83109885568907,11.753300000000024,0.0,0.0,1016.801,0.8996886475000001,17.453492293442537,11.852963806583803,北东北,1,0,晴,0
3847,2,37.891586,115.144497,95.26758124309922,12.91095661407776,11.48116250000004,0.0,0.0,1016.76725,0.77465077,13.883039057309643,11.659064801335312,北东北,1,0,晴,0
3851,3,37.891586,115.144497,94.99624897623508,12.575715127191836,11.127409999999998,0.0,0.0,1016.724275,0.9644694875,350.9622215180898,11.090323600543003,北,1,0,晴,0
3855,4,37.891586,115.144497,91.40906086667388,11.918013417599916,10.898355000000038,0.0,0.0,1016.7820125000002,1.187694975,354.46768322755224,10.568874603387346,北,1,0,晴,0
3859,5,37.891586,115.144497,87.9218959997687,11.437642654360149,10.864607500000034,0.0,0.0,1016.9735925,0.749915825,356.15070611399017,10.721414709717084,北,1,0,晴,0
3863,6,37.891586,115.144497,85.59018991827955,10.907589251475944,10.555825000000029,0.0,0.0,1017.303415,1.155865,346.0857754056809,10.021383856400435,北西北,1,0,晴,0
3867,7,37.891586,115.144497,80.85807210080318,10.274483886333003,10.51206000000002,0.0,0.1119710175,1017.740185,1.292130675,355.6746297108159,9.759576966461992,北,1,0,晴,0
3871,8,37.891586,115.144497,77.68631357959475,10.092638847138042,10.844564999999989,0.0,36.9492411725,1018.21755,1.276425475,3.5318773675445243,10.08918796630568,北,1,0,晴,-195074
3875,9,37.891586,115.144497,75.8600074614591,10.095848565822148,11.207319999999982,0.0,88.2584375,1018.6633050000002,0.8235351,354.75067167429256,10.772281859969826,北,1,0,晴,-1106020
3879,10,37.891586,115.144497,74.34783369489989,10.108386153987338,11.52986500000003,0.0,127.1002725,1019.11976,0.7251141,340.4127877345751,11.1838168013797,北西北,1,0,晴,-842848
3883,11,37.891586,115.144497,71.22165890700536,9.92664110478982,11.905340000000024,0.0,146.1575675,1019.3975,1.2475560250000002,322.6532905969815,11.209627559305035,西北,1,0,晴,-1891783
3887,12,37.891586,115.144497,69.75682466362855,10.020858634660431,12.364270000000031,0.0,174.040055,1018.812025,1.212452575,327.9828196276614,11.74221947848693,北西北,1,0,晴,-1159875
3891,13,37.891586,115.144497,69.23912187738473,10.299850455816037,12.896382500000016,0.0,178.0320075,1018.0713875,1.566857375,333.619483010296,12.136806950390284,北西北,1,0,晴,-1311316
3895,14,37.891586,115.144497,69.72437033596741,10.5595443521621,13.17036250000001,0.0,147.6580325,1017.86045,1.361381725,334.2737001980214,12.61531061782392,北西北,1,0,晴,-1427545
3899,15,37.891586,115.144497,71.48942915361826,11.006369090223314,13.422352499999988,0.0,102.9373875,1017.723125,1.4450464749999998,22.83233359775329,12.919700399516229,北东北,1,0,晴,-1267941
3903,16,37.891586,115.144497,73.47311759151256,11.31893076685039,13.432054999999991,0.0,54.54763475,1017.7873375,1.1260581225,34.526678773682164,13.199815152604664,东北,1,0,晴,-339315
3907,17,37.891586,115.144497,79.72770638531563,12.13436120029166,13.246067500000038,0.0,11.21058042,1017.93055,0.7891714325000001,33.668111408452546,13.382602480429975,北东北,1,0,晴,-62540
3911,18,37.891586,115.144497,79.78289289780078,12.092432827276308,13.182465000000036,0.0,0.21078989,1018.38455,0.390421485,41.82114973430646,13.565380384846002,东北,1,0,晴,0
3915,19,37.891586,115.144497,79.0945812265428,11.929609987066588,13.107597499999995,0.0,0.0,1018.732325,0.135509632,8.64112489287723,13.618479140839227,北,0,0,晴,0
3919,20,37.891586,115.144497,79.49724836980407,11.794800508169152,12.856262500000014,0.0,0.0,1019.076195,0.4482027289999999,308.81879410614545,13.119446654754594,西北,1,0,晴,0
